obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('3072',)",33.6740989685,1,0,1028.87002217,29,29,2,3.36740989685,29,29,3724598987.25,3724598987.81,3659617293.83,44.36829,-124.9528,0.0,34.0480375443,29,29,internal_timestamp,446.739990234,29,29,826960,1450628493,5.94670009613,29,29,3659617293.83
"('3073',)",33.6768989563,1,0,1028.86392947,29,29,2,3.36768989563,29,29,3724598987.25,3724598987.81,3659617304.84,44.36829,-124.9528,0.0,34.0466360222,29,29,internal_timestamp,445.799987793,29,29,835721,1450628504,5.95170021057,29,29,3659617304.84
"('3074',)",33.6827011108,1,0,1028.85748475,29,29,2,3.36827011108,29,29,3724598987.25,3724598987.81,3659617315.83,44.36829,-124.9528,0.0,34.0452960528,29,29,internal_timestamp,444.869995117,29,29,831578,1450628515,5.96000003815,29,29,3659617315.83
"('3075',)",33.6828994751,1,0,1028.85189698,29,29,2,3.36828994751,29,29,3724598987.25,3724598987.81,3659617326.83,44.36829,-124.9528,0.0,34.0444184163,29,29,internal_timestamp,443.850006104,29,29,832300,1450628526,5.96159982681,29,29,3659617326.83
"('3076',)",33.6848983765,1,0,1028.84686765,29,29,2,3.36848983765,29,29,3724598987.25,3724598987.81,3659617337.83,44.36829,-124.9528,0.0,34.0442406908,29,29,internal_timestamp,442.869995117,29,29,834824,1450628537,5.96449995041,29,29,3659617337.83
"('3077',)",33.6861000061,1,0,1028.84164549,29,29,2,3.36861000061,29,29,3724598987.25,3724598987.81,3659617348.84,44.36829,-124.9528,0.0,34.0443285716,29,29,internal_timestamp,441.769989014,29,29,836484,1450628548,5.96630001068,29,29,3659617348.84
"('3078',)",33.6884002686,1,0,1028.83514351,29,29,2,3.36884002686,29,29,3724598987.25,3724598987.81,3659617359.84,44.36829,-124.9528,0.0,34.0439160603,29,29,internal_timestamp,440.529998779,29,29,838566,1450628559,5.96990013123,29,29,3659617359.84
"('3079',)",33.6906013489,1,0,1028.82957888,29,29,2,3.36906013489,29,29,3724598987.25,3724598987.81,3659617370.84,44.36829,-124.9528,0.0,34.0440494202,29,29,internal_timestamp,439.380004883,29,29,841907,1450628570,5.97279977798,29,29,3659617370.84
"('3080',)",33.6940002441,1,0,1028.82365325,29,29,2,3.36940002441,29,29,3724598987.25,3724598987.81,3659617381.83,44.36829,-124.9528,0.0,34.0435846083,29,29,internal_timestamp,438.309997559,29,29,833714,1450628581,5.97760009766,29,29,3659617381.83
"('3081',)",33.7164993286,1,0,1028.81270443,29,29,2,3.37164993286,29,29,3724598987.25,3724598987.81,3659617392.84,44.36829,-124.9528,0.0,34.0401620839,29,29,internal_timestamp,437.369995117,29,29,837187,1450628592,6.00670003891,29,29,3659617392.84
"('3082',)",33.7308998108,1,0,1028.80288103,29,29,2,3.37308998108,29,29,3724598987.25,3724598987.81,3659617403.84,44.36829,-124.9528,0.0,34.0391030352,29,29,internal_timestamp,435.940002441,29,29,840271,1450628603,6.02460002899,29,29,3659617403.84
"('3083',)",33.7555999756,1,0,1028.79115982,29,29,2,3.37555999756,29,29,3724598987.25,3724598987.81,3659617414.84,44.36829,-124.9528,0.0,34.0383459414,29,29,internal_timestamp,434.380004883,29,29,842344,1450628614,6.05380010605,29,29,3659617414.84
"('3084',)",33.7598991394,1,0,1028.78333728,29,29,2,3.37598991394,29,29,3724598987.25,3724598987.81,3659617425.84,44.36829,-124.9528,0.0,34.0380946206,29,29,internal_timestamp,432.890014648,29,29,843928,1450628625,6.0595998764,29,29,3659617425.84
"('3085',)",33.7753982544,1,0,1028.77325138,29,29,2,3.37753982544,29,29,3724598987.25,3724598987.81,3659617436.85,44.36829,-124.9528,0.0,34.0384018843,29,29,internal_timestamp,431.170013428,29,29,845143,1450628636,6.07749986649,29,29,3659617436.85
"('3086',)",33.7681007385,1,0,1028.7661155,29,29,2,3.37681007385,29,29,3724598987.25,3724598987.81,3659617447.85,44.36829,-124.9528,0.0,34.0360713027,29,29,internal_timestamp,429.859985352,29,29,847188,1450628647,6.07229995728,29,29,3659617447.85
"('3087',)",33.765499115,1,0,1028.76018316,29,29,2,3.3765499115,29,29,3724598987.25,3724598987.81,3659617458.85,44.36829,-124.9528,0.0,34.0343582767,29,29,internal_timestamp,428.839996338,29,29,849217,1450628658,6.07159996033,29,29,3659617458.85
"('3088',)",33.7705001831,1,0,1028.75493694,29,29,2,3.37705001831,29,29,3724598987.25,3724598987.81,3659617469.85,44.36829,-124.9528,0.0,34.033888131,29,29,internal_timestamp,427.970001221,29,29,851095,1450628669,6.07810020447,29,29,3659617469.85
"('3089',)",33.7775993347,1,0,1028.7501219,29,29,2,3.37775993347,29,29,3724598987.25,3724598987.81,3659617480.84,44.36829,-124.9528,0.0,34.0338287564,29,29,internal_timestamp,427.179992676,29,29,843817,1450628680,6.08650016785,29,29,3659617480.84
"('3090',)",33.7872009277,1,0,1028.74516062,29,29,2,3.37872009277,29,29,3724598987.25,3724598987.81,3659617491.85,44.36829,-124.9528,0.0,34.0346301702,29,29,internal_timestamp,426.269989014,29,29,846452,1450628691,6.09689998627,29,29,3659617491.85
"('3091',)",33.8023986816,1,0,1028.7379277,29,29,2,3.38023986816,29,29,3724598987.25,3724598987.81,3659617502.85,44.36829,-124.9528,0.0,34.0338983668,29,29,internal_timestamp,425.359985352,29,29,849812,1450628702,6.11509990692,29,29,3659617502.85
"('3092',)",33.8073997498,1,0,1028.73287908,29,29,2,3.38073997498,29,29,3724598987.25,3724598987.81,3659617513.85,44.36829,-124.9528,0.0,34.0338454947,29,29,internal_timestamp,424.450012207,29,29,851726,1450628713,6.12120008469,29,29,3659617513.85
"('3093',)",33.8097000122,1,0,1028.72776755,29,29,2,3.38097000122,29,29,3724598987.25,3724598987.81,3659617524.85,44.36829,-124.9528,0.0,34.0333785768,29,29,internal_timestamp,423.519989014,29,29,854181,1450628724,6.12470006943,29,29,3659617524.85
"('3094',)",33.8069992065,1,0,1028.72363002,29,29,2,3.38069992065,29,29,3724598987.25,3724598987.81,3659617535.86,44.36829,-124.9528,0.0,34.0334406622,29,29,internal_timestamp,422.529998779,29,29,856010,1450628735,6.1220998764,29,29,3659617535.86
"('3095',)",33.8133010864,1,0,1028.71647882,29,29,2,3.38133010864,29,29,3724598987.25,3724598987.81,3659617546.86,44.36829,-124.9528,0.0,34.0322339939,29,29,internal_timestamp,421.440002441,29,29,856204,1450628746,6.13089990616,29,29,3659617546.86
"('3096',)",33.832698822,1,0,1028.7065166,29,29,2,3.3832698822,29,29,3724598987.25,3724598987.81,3659617557.86,44.36829,-124.9528,0.0,34.0297519668,29,29,internal_timestamp,420.429992676,29,29,856405,1450628757,6.15560007095,29,29,3659617557.86
"('3097',)",33.842300415,1,0,1028.70023461,29,29,2,3.3842300415,29,29,3724598987.25,3724598987.81,3659617568.86,44.36829,-124.9528,0.0,34.0300354693,29,29,internal_timestamp,419.339996338,29,29,855979,1450628768,6.16660022736,29,29,3659617568.86
"('3098',)",33.8507995605,1,0,1028.69380409,29,29,2,3.38507995605,29,29,3724598987.25,3724598987.81,3659617579.86,44.36829,-124.9528,0.0,34.0298754017,29,29,internal_timestamp,418.269989014,29,29,855129,1450628779,6.17679977417,29,29,3659617579.86
"('3099',)",33.8672981262,1,0,1028.68534544,29,29,2,3.38672981262,29,29,3724598987.25,3724598987.81,3659617590.86,44.36829,-124.9528,0.0,34.0292022898,29,29,internal_timestamp,417.130004883,29,29,860759,1450628790,6.19649982452,29,29,3659617590.86
"('3100',)",33.8941993713,1,0,1028.67233038,29,29,2,3.38941993713,29,13,3724598987.25,3724598987.81,3659617601.86,44.36829,-124.9528,0.0,34.0271462035,29,29,internal_timestamp,415.630004883,29,29,857578,1450628801,6.22940015793,29,29,3659617601.86
"('3101',)",33.9142990112,1,0,1028.66172318,29,29,2,3.39142990112,29,13,3724598987.25,3724598987.81,3659617612.86,44.36829,-124.9528,0.0,34.0271230568,29,29,internal_timestamp,414.019989014,29,29,860284,1450628812,6.25269985199,29,29,3659617612.86
"('3102',)",33.929599762,1,0,1028.65296763,29,29,2,3.3929599762,29,13,3724598987.25,3724598987.81,3659617623.86,44.36829,-124.9528,0.0,34.0281042871,29,29,internal_timestamp,412.450012207,29,29,863410,1450628823,6.26959991455,29,29,3659617623.86
"('3103',)",33.9523010254,1,0,1028.64037268,29,29,2,3.39523010254,29,13,3724598987.25,3724598987.81,3659617634.86,44.36829,-124.9528,0.0,34.0245133526,29,29,internal_timestamp,411.209991455,29,29,861087,1450628834,6.29920005798,29,29,3659617634.86
"('3104',)",33.9592018127,1,0,1028.63542348,29,29,2,3.39592018127,29,13,3724598987.25,3724598987.82,3659617645.86,44.36829,-124.9528,0.0,34.0250933969,29,29,internal_timestamp,410.260009766,29,29,863373,1450628845,6.30679988861,29,29,3659617645.86
"('3105',)",33.9612007141,1,0,1028.63218876,29,29,2,3.39612007141,29,13,3724598987.25,3724598987.82,3659617656.86,44.36829,-124.9528,0.0,34.0258029436,29,29,internal_timestamp,409.489990234,29,29,861287,1450628856,6.30870008469,29,29,3659617656.86
"('3106',)",33.9630012512,1,0,1028.6291505,29,29,2,3.39630012512,29,13,3724598987.25,3724598987.82,3659617667.86,44.36829,-124.9528,0.0,34.0261385709,29,29,internal_timestamp,408.829986572,29,29,860085,1450628867,6.31069993973,29,29,3659617667.86
"('3107',)",33.9635009766,1,0,1028.62624664,29,29,2,3.39635009766,29,13,3724598987.25,3724598987.82,3659617678.86,44.36829,-124.9528,0.0,34.0262010367,29,29,internal_timestamp,408.209991455,29,29,861593,1450628878,6.31150007248,29,29,3659617678.86
"('3108',)",33.9635009766,1,0,1028.62412104,29,29,2,3.39635009766,29,13,3724598987.25,3724598987.82,3659617689.86,44.36829,-124.9528,0.0,34.0266691642,29,29,internal_timestamp,407.660003662,29,29,862246,1450628889,6.31129980087,29,29,3659617689.86
"('3109',)",33.9631996155,1,0,1028.62140436,29,29,2,3.39631996155,29,13,3724598987.25,3724598987.82,3659617700.87,44.36829,-124.9528,0.0,34.0263980158,29,29,internal_timestamp,407.119995117,29,29,865529,1450628900,6.31150007248,29,29,3659617700.87
"('3110',)",33.9682006836,1,0,1028.61736589,29,29,2,3.39682006836,29,13,3724598987.25,3724598987.82,3659617711.87,44.36829,-124.9528,0.0,34.0258856623,29,29,internal_timestamp,406.519989014,29,29,865185,1450628911,6.31790018082,29,29,3659617711.87
"('3111',)",33.9706993103,1,0,1028.61416756,29,29,2,3.39706993103,29,13,3724598987.25,3724598987.82,3659617722.87,44.36829,-124.9528,0.0,34.026315837,29,29,internal_timestamp,405.829986572,29,29,866127,1450628922,6.32060003281,29,29,3659617722.87
"('3112',)",33.9721984863,1,0,1028.6101103,29,29,2,3.39721984863,29,13,3724598987.25,3724598987.82,3659617733.87,44.36829,-124.9528,0.0,34.0258518928,29,29,internal_timestamp,405.100006104,29,29,868016,1450628933,6.32310009003,29,29,3659617733.87
"('3113',)",33.9734992981,1,0,1028.60598752,29,29,2,3.39734992981,29,13,3724598987.25,3724598987.82,3659617744.87,44.36829,-124.9528,0.0,34.0254853493,29,29,internal_timestamp,404.329986572,29,29,871426,1450628944,6.32530021667,29,29,3659617744.87
"('3114',)",33.9752998352,1,0,1028.60260391,29,29,2,3.39752998352,29,13,3724598987.25,3724598987.82,3659617755.88,44.36829,-124.9528,0.0,34.0257502574,29,29,internal_timestamp,403.609985352,29,29,875978,1450628955,6.32740020752,29,29,3659617755.88
"('3115',)",33.9775009155,1,0,1028.59878337,29,29,2,3.39775009155,29,13,3724598987.25,3724598987.82,3659617766.88,44.36829,-124.9528,0.0,34.0255601812,29,29,internal_timestamp,402.899993896,29,29,876898,1450628966,6.33039999008,29,29,3659617766.88
"('3116',)",33.9788017273,1,0,1028.59569075,29,29,2,3.39788017273,29,13,3724598987.25,3724598987.82,3659617777.88,44.36829,-124.9528,0.0,34.0259559646,29,29,internal_timestamp,402.200012207,29,29,877542,1450628977,6.33179998398,29,29,3659617777.88
"('3117',)",33.9836997986,1,0,1028.59043495,29,29,2,3.39836997986,29,13,3724598987.25,3724598987.82,3659617788.87,44.36829,-124.9528,0.0,34.0250178384,29,29,internal_timestamp,401.420013428,29,29,868155,1450628988,6.33860015869,29,29,3659617788.87
"('3118',)",33.987701416,1,0,1028.58524012,29,29,2,3.3987701416,29,13,3724598987.25,3724598987.82,3659617799.88,44.36829,-124.9528,0.0,34.024197218,29,29,internal_timestamp,400.600006104,29,29,879957,1450628999,6.34429979324,29,29,3659617799.88
"('3119',)",33.992401123,1,0,1028.58184451,29,29,2,3.3992401123,29,13,3724598987.25,3724598987.82,3659617810.88,44.36829,-124.9528,0.0,34.0253368827,29,29,internal_timestamp,399.799987793,29,29,882239,1450629010,6.34880018234,29,29,3659617810.88
"('3120',)",34.0013999939,1,0,1028.57474164,29,29,2,3.40013999939,29,13,3724598987.25,3724598987.82,3659617821.87,44.36829,-124.9528,0.0,34.0254025875,29,29,internal_timestamp,398.559997559,29,29,872687,1450629021,6.35939979553,29,29,3659617821.87
"('3121',)",34.0181999207,1,0,1028.56538841,29,29,2,3.40181999207,29,13,3724598987.25,3724598987.82,3659617832.88,44.36829,-124.9528,0.0,34.0243942563,29,29,internal_timestamp,397.309997559,29,29,875006,1450629032,6.37979984283,29,29,3659617832.88
"('3122',)",34.0215988159,1,0,1028.56021285,29,29,2,3.40215988159,29,13,3724598987.25,3724598987.82,3659617843.88,44.36829,-124.9528,0.0,34.02460077,29,29,internal_timestamp,396.269989014,29,29,879149,1450629043,6.38390016556,29,29,3659617843.88
"('3123',)",34.0248985291,1,0,1028.55484271,29,29,2,3.40248985291,29,13,3724598987.25,3724598987.82,3659617854.88,44.36829,-124.9528,0.0,34.0243795078,29,29,internal_timestamp,395.269989014,29,29,882035,1450629054,6.38829994202,29,29,3659617854.88
"('3124',)",34.0261001587,1,0,1028.5501331,29,29,2,3.40261001587,29,13,3724598987.25,3724598987.82,3659617865.89,44.36829,-124.9528,0.0,34.0246208577,29,29,internal_timestamp,394.25,29,29,887685,1450629065,6.38990020752,29,29,3659617865.89
"('3125',)",34.0323982239,1,0,1028.54312683,29,29,2,3.40323982239,29,13,3724598987.25,3724598987.82,3659617876.88,44.36829,-124.9528,0.0,34.0240395698,29,29,internal_timestamp,393.070007324,29,29,880701,1450629076,6.39809989929,29,29,3659617876.88
"('3126',)",34.0401000977,1,0,1028.53468931,29,29,2,3.40401000977,29,13,3724598987.25,3724598987.82,3659617887.88,44.36829,-124.9528,0.0,34.0229022883,29,29,internal_timestamp,391.739990234,29,29,881963,1450629087,6.40850019455,29,29,3659617887.88
"('3127',)",34.0447006226,1,0,1028.52817466,29,29,2,3.40447006226,29,13,3724598987.25,3724598987.82,3659617898.89,44.36829,-124.9528,0.0,34.0225179376,29,29,internal_timestamp,390.570007324,29,29,885359,1450629098,6.41459989548,29,29,3659617898.89
"('3128',)",34.051700592,1,0,1028.52049581,29,29,2,3.4051700592,29,13,3724598987.25,3724598987.82,3659617909.89,44.36829,-124.9528,0.0,34.0219825473,29,29,internal_timestamp,389.260009766,29,29,888873,1450629109,6.42360019684,29,29,3659617909.89
"('3129',)",34.0564002991,1,0,1028.51335241,29,29,2,3.40564002991,29,13,3724598987.25,3724598987.82,3659617920.89,44.36829,-124.9528,0.0,34.0217906977,29,29,internal_timestamp,387.920013428,29,29,892162,1450629120,6.42969989777,29,29,3659617920.89
"('3130',)",34.0606994629,1,0,1028.50599056,29,29,2,3.40606994629,29,13,3724598987.25,3724598987.82,3659617931.88,44.36829,-124.9528,0.0,34.0217984673,29,29,internal_timestamp,386.480010986,29,29,884407,1450629131,6.43520021439,29,29,3659617931.88
"('3131',)",34.0652008057,1,0,1028.49897548,29,29,2,3.40652008057,29,13,3724598987.25,3724598987.82,3659617942.89,44.36829,-124.9528,0.0,34.0214611076,29,29,internal_timestamp,385.190002441,29,29,887532,1450629142,6.44119977951,29,29,3659617942.89
"('3132',)",34.0660018921,1,0,1028.49279056,29,29,2,3.40660018921,29,13,3724598987.25,3724598987.82,3659617953.89,44.36829,-124.9528,0.0,34.0209473262,29,29,internal_timestamp,383.989990234,29,29,890199,1450629153,6.44320011139,29,29,3659617953.89
"('3133',)",34.0680007935,1,0,1028.48842372,29,29,2,3.40680007935,29,13,3724598987.25,3724598987.82,3659617964.89,44.36829,-124.9528,0.0,34.0218937608,29,29,internal_timestamp,382.929992676,29,29,892143,1450629164,6.44500017166,29,29,3659617964.89
"('3134',)",34.0737991333,1,0,1028.48175121,29,29,2,3.40737991333,29,13,3724598987.25,3724598987.82,3659617975.9,44.36829,-124.9528,0.0,34.0203354808,29,29,internal_timestamp,382.0,29,29,895632,1450629175,6.45349979401,29,29,3659617975.9
"('3135',)",34.0740013123,1,0,1028.47799521,29,29,2,3.40740013123,29,13,3724598987.25,3724598987.82,3659617986.9,44.36829,-124.9528,0.0,34.0206854388,29,29,internal_timestamp,381.130004883,29,29,897813,1450629186,6.45380020142,29,29,3659617986.9
"('3136',)",34.0760993958,1,0,1028.47195763,29,29,2,3.40760993958,29,13,3724598987.25,3724598987.82,3659617997.89,44.36829,-124.9528,0.0,34.0197447457,29,29,internal_timestamp,380.089996338,29,29,890558,1450629197,6.45760011673,29,29,3659617997.89
"('3137',)",34.0867004395,1,0,1028.46284238,29,29,2,3.40867004395,29,13,3724598987.25,3724598987.82,3659618008.89,44.36829,-124.9528,0.0,34.0174617634,29,29,internal_timestamp,378.940002441,29,29,893420,1450629208,6.47230005264,29,29,3659618008.89
"('3138',)",34.0948982239,1,0,1028.45693576,29,29,2,3.40948982239,29,13,3724598987.25,3724598987.83,3659618019.9,44.36829,-124.9528,0.0,34.0178376527,29,29,internal_timestamp,377.869995117,29,29,895272,1450629219,6.48159980774,29,29,3659618019.9
"('3139',)",34.0960998535,1,0,1028.45201433,29,29,2,3.40960998535,29,13,3724598987.25,3724598987.83,3659618030.9,44.36829,-124.9528,0.0,34.0181020956,29,29,internal_timestamp,376.799987793,29,29,898271,1450629230,6.48320007324,29,29,3659618030.9
"('3140',)",34.0974998474,1,0,1028.44592588,29,29,2,3.40974998474,29,13,3724598987.25,3724598987.83,3659618041.9,44.36829,-124.9528,0.0,34.0176426007,29,29,internal_timestamp,375.630004883,29,29,901406,1450629241,6.48579978943,29,29,3659618041.9
"('3141',)",34.1044998169,1,0,1028.44013534,29,29,2,3.41044998169,29,13,3724598987.25,3724598987.83,3659618052.91,44.36829,-124.9528,0.0,34.0180937544,29,29,internal_timestamp,374.529998779,29,29,906475,1450629252,6.49370002747,29,29,3659618052.91
"('3142',)",34.1094017029,1,0,1028.43381176,29,29,2,3.41094017029,29,13,3724598987.25,3724598987.83,3659618063.9,44.36829,-124.9528,0.0,34.0177179499,29,29,internal_timestamp,373.410003662,29,29,898838,1450629263,6.5001001358,29,29,3659618063.9
"('3143',)",34.1128997803,1,0,1028.42791311,29,29,2,3.41128997803,29,13,3724598987.25,3724598987.83,3659618074.9,44.36829,-124.9528,0.0,34.0174646004,29,29,internal_timestamp,372.309997559,29,29,902653,1450629274,6.50479984283,29,29,3659618074.9
"('3144',)",34.1164016724,1,0,1028.42179892,29,29,2,3.41164016724,29,13,3724598987.25,3724598987.83,3659618085.91,44.36829,-124.9528,0.0,34.0171300858,29,29,internal_timestamp,371.179992676,29,29,906898,1450629285,6.50960016251,29,29,3659618085.91
"('3145',)",34.1222991943,1,0,1028.4154981,29,29,2,3.41222991943,29,13,3724598987.25,3724598987.83,3659618096.9,44.36829,-124.9528,0.0,34.0167458583,29,29,internal_timestamp,370.100006104,29,29,897973,1450629296,6.51709985733,29,29,3659618096.9
"('3146',)",34.1218986511,1,0,1028.41144852,29,29,2,3.41218986511,29,13,3724598987.25,3724598987.83,3659618107.9,44.36829,-124.9528,0.0,34.017280296,29,29,internal_timestamp,369.109985352,29,29,901184,1450629307,6.51660013199,29,29,3659618107.9
"('3147',)",34.1335983276,1,0,1028.40507865,29,29,2,3.41335983276,29,13,3724598987.25,3724598987.83,3659618118.9,44.36829,-124.9528,0.0,34.0164419947,29,29,internal_timestamp,368.299987793,29,29,904476,1450629318,6.53090000153,29,29,3659618118.9
"('3148',)",34.1376991272,1,0,1028.40031199,29,29,2,3.41376991272,29,13,3724598987.25,3724598987.83,3659618129.91,44.36829,-124.9528,0.0,34.0159054508,29,29,internal_timestamp,367.519989014,29,29,908451,1450629329,6.53639984131,29,29,3659618129.91
"('3149',)",34.1417999268,1,0,1028.39665087,29,29,2,3.41417999268,29,13,3724598987.25,3724598987.83,3659618140.9,44.36829,-124.9528,0.0,34.0160093354,29,29,internal_timestamp,366.850006104,29,29,903366,1450629340,6.54120016098,29,29,3659618140.9
"('3150',)",34.1426010132,1,0,1028.3932529,29,29,2,3.41426010132,29,13,3724598987.25,3724598987.83,3659618151.91,44.36829,-124.9528,0.0,34.0159424565,29,29,internal_timestamp,366.160003662,29,29,905484,1450629351,6.54250001907,29,29,3659618151.91
"('3151',)",34.1441001892,1,0,1028.39022067,29,29,2,3.41441001892,29,13,3724598987.25,3724598987.83,3659618162.92,44.36829,-124.9528,0.0,34.0162369697,29,29,internal_timestamp,365.5,29,29,924276,1450629362,6.54419994354,29,29,3659618162.92
